distance,hour,rain,snow,traffic,price
8.534312864104134,2,1,0,high,275.05093444282033
12.819647304329596,21,0,0,low,437.72083392361
17.38491046618816,13,0,0,low,261.67149949549594
19.0408918494952,15,1,0,low,391.60217764689475
3.794396137651721,9,0,1,medium,339.1959453410457
18.605164878068393,9,0,1,medium,1060.7552880267096
10.350209568511225,11,0,0,low,146.1121866081336
5.906643377680209,8,1,0,medium,382.9682130289024
9.723579368526964,0,0,0,low,153.63498117485645
19.620618930424065,4,0,0,medium,321.13473011631345
10.359743785864522,19,1,1,low,496.80690358861074
7.246280595462656,7,1,1,low,378.51331135391325
13.03461623201779,10,0,0,high,559.4147745197595
5.562766756785669,11,0,0,low,101.98186093268147
2.4414032340646146,0,1,0,low,115.39426230357998
3.4487147163023355,21,0,1,medium,330.6776997074288
3.4328709401976765,19,0,1,high,378.00691650030546
3.8861511767335926,10,0,0,low,187.725647910493
3.6377162803387924,4,1,0,low,107.87213924343658
13.176620151261078,14,0,1,low,325.0532369548702
4.4557216035837515,4,1,0,medium,154.0070508331552
7.567678383153401,11,1,0,low,172.41645171305672
18.038979788214224,4,0,0,medium,286.8851977460781
10.005271164994575,16,0,1,high,346.9680835061467
13.683597031899517,16,0,0,low,193.63576193428779
4.274077552830967,23,0,0,low,74.29946649537297
4.653491357364745,11,0,1,low,164.2900343130351
1.7765037090630984,23,1,0,low,88.66495565168687
4.209766198371126,14,0,0,high,123.9045916356306
6.293216441607214,14,1,0,low,157.4633741169531
4.3631992012581895,5,0,0,low,98.43777235947805
2.6853481413840568,11,0,1,medium,152.60212290925406
3.2920815509114156,19,0,0,low,180.98391973250307
9.75479659262179,17,0,0,medium,401.5069438453333
4.920340649710058,13,1,0,low,143.78413162306373
7.9211273599134335,1,0,1,high,291.45030260239315
10.56492814624228,8,0,1,high,754.4189371142123
14.117501743957941,4,0,0,medium,246.28760718264616
1.7469306569808798,19,0,0,high,177.20486350173132
16.18879757927181,0,0,1,low,405.5495801352326
12.930107400327248,22,0,0,low,191.62190488997842
2.5534216070285662,2,1,1,medium,114.25219752951156
17.59799385802877,5,0,1,medium,483.62832479509507
18.49657561010445,4,1,1,low,368.25935903310716
2.1604812372424114,20,0,0,low,154.84839259447782
6.26067531479687,4,0,0,low,132.61379709447567
16.317824316068165,0,0,1,low,395.4676592213332
15.216934117289508,16,0,0,low,217.15924185807404
4.505899367771169,18,0,0,medium,237.44558749963807
4.977637143397496,13,0,1,low,163.1086154472982
8.038969953036258,11,0,1,low,243.82858013750175
10.205936718629406,9,0,0,medium,414.6464909553639
12.746840659075623,19,0,0,medium,494.60726805718167
8.009359151825675,20,1,0,high,531.5319344543427
9.78815960652981,17,0,1,medium,637.9280652119954
15.201947824541374,23,0,1,low,375.3576653844912
1.69698085492136,10,0,0,high,167.4665978013193
5.796301942536394,1,0,0,medium,118.84633002845759
14.553642131806496,17,0,1,low,765.6628735559741
18.008929916056786,6,0,0,medium,294.7848948917338
10.721871400197656,23,0,0,high,220.07467700666183
11.110156220040997,14,0,1,low,293.7591987426399
3.036268215455745,10,0,0,low,183.13624492299448
9.500834969645638,17,0,1,low,532.2134540229086
11.11972806264544,22,0,0,low,170.26557259033365
5.606939569059864,11,0,0,low,105.93155317541827
6.115621388038238,5,0,1,medium,206.59911540950998
8.16839909898783,19,1,0,low,415.0144827821823
1.381352757776801,22,0,1,high,132.6713827242751
7.119504146080388,12,0,0,medium,150.33086518655028
5.017512132934348,19,0,0,medium,266.79028672842776
7.222449691380378,15,1,0,high,232.41238808691764
3.275480504565773,17,0,0,low,174.71241170232517
17.920018334058003,9,0,0,low,559.5359710592619
12.278256617526925,22,0,0,medium,222.89541766040205
13.902944063745302,7,0,0,high,613.7665547875889
15.994253533539428,17,0,0,medium,608.7929399486841
10.470401779652088,20,0,1,low,594.2460529867639
2.65148547366105,0,1,1,high,137.81983842824107
11.205024294552407,22,0,1,low,307.29294738589635
12.149981242396704,7,1,0,high,737.507707713786
15.16335000950227,5,1,0,high,401.3734116934146
9.201531378363908,4,0,1,low,261.092853771141
3.4240257531157114,14,0,0,medium,78.82044238492726
6.391742210175765,21,0,0,low,263.93865607069256
7.898563631574067,14,0,1,low,235.42546086531618
13.272427585300424,1,0,1,medium,389.87362651265806
11.844787788709326,0,1,0,medium,319.8455675018899
7.765837792059079,22,1,0,high,233.6043482076393
19.743789727066613,22,0,1,medium,537.5417786343602
12.509721567780856,10,0,0,low,427.90212605210434
5.507309042983895,9,1,1,high,411.2640819464198
2.933866979787671,17,1,1,high,289.94121182135
3.9043236445023086,17,1,1,low,259.00573533951194
5.673196839305654,16,0,0,high,131.70469234077413
4.052946091931558,7,0,0,low,198.56558728084113
4.544773456974809,14,0,1,high,202.87468821846662
6.416808205183095,7,0,1,low,413.2192286750773
4.294098310600342,16,0,1,low,159.87975746859948
18.03854306790208,11,0,0,low,261.11674849257605
2.5244411675712017,7,0,0,medium,178.60288829160777
10.96571640183484,13,0,1,low,292.26053366492636
8.79753971280357,3,0,1,low,254.29513670507026
19.66519372126352,0,0,1,medium,539.9361646175278
3.1287391411929946,0,0,1,high,185.2379002739595
8.55925638186909,18,0,0,low,328.95735420459897
19.41993823223201,15,0,1,low,475.1836039308529
17.444635391985624,13,1,1,low,339.10455455007104
16.524369348036316,20,0,0,low,536.9313813661024
5.9001537138538565,15,0,1,high,240.84019250442535
4.246864160411251,4,0,0,high,117.2512430599018
13.70422117856419,8,1,0,medium,713.0221765675753
18.65814379342413,1,0,1,low,449.1567513337148
11.578494967264666,17,0,0,medium,448.5454172742285
11.860641099928097,5,0,0,medium,212.90434208197806
6.3196027795453995,8,0,0,high,332.64436780059924
15.620365730646801,0,0,0,medium,257.55795836196233
4.553831222592944,8,0,0,medium,248.40447361803677
7.14990549168063,15,1,0,medium,208.95314375360815
9.083292333711919,12,0,1,low,260.24053581892935
10.644597195004646,8,1,0,high,659.4944636539738
5.605784915886525,20,1,0,medium,376.8354402103191
3.181899670044867,12,0,0,medium,97.02040038270837
12.60178080639102,8,1,1,low,588.0269891606894
6.48398051156486,10,0,0,medium,308.23234891179123
12.043526207029633,3,0,1,medium,367.483461067411
3.932891590209844,1,0,1,low,144.10910185849943
10.141661935241531,5,0,1,low,268.3382570297201
11.119199218480132,13,0,0,medium,204.05218471048448
1.9846471996261112,3,0,1,medium,122.83049010159145
7.395481285684491,5,0,0,medium,157.03527028402772
3.5538788618405106,18,0,1,low,293.04756515764274
2.2041244389825874,5,0,1,medium,124.15778472362979
19.80924441540896,1,0,0,low,280.41800519939665
7.124723054519737,17,0,0,low,275.1459251582526
16.387614471238063,12,0,0,low,244.2268014017132
5.838172440511514,8,1,1,low,325.60047356319757
13.948551722254656,22,0,0,low,217.15914286062537
15.444329337904044,18,1,0,low,692.082785377313
12.317136071549042,12,0,0,low,186.4891451016071
9.959947582453008,10,0,1,low,566.0196653803916
8.824977368798102,0,0,1,medium,287.64673534840813
7.62849706431691,23,0,1,low,232.94897394961146
18.66105374070869,21,0,1,low,936.9720774654779
16.781768747966854,6,1,0,high,454.68397670765773
19.33551130266374,20,0,0,low,605.0846396675882
3.36164724622535,14,1,1,medium,128.71058207342023
14.88648202886924,0,1,0,low,314.26523437236733
18.82846867959972,11,1,0,low,391.6097123386439
4.443428257147543,6,1,0,medium,150.88871463533613
2.2634290799687724,14,0,0,medium,74.25179714012796
15.081292336511122,20,0,0,high,661.1401660456798
11.914989150418325,18,0,1,medium,737.7638563769411
16.994746758407167,0,0,0,high,312.04019430901894
3.6556751558995004,16,0,0,low,90.08127009794718
16.110078925337916,16,1,0,low,335.5330895661625
4.830919080907146,2,0,1,low,154.45424565332843
4.109462914448386,11,0,0,low,97.64086763583963
4.121050160688866,5,0,1,medium,167.8748172819915
16.476919684396258,10,0,1,medium,959.9177204599023
13.638747193227802,2,0,0,low,203.11985340843478
10.938243070613268,7,1,1,high,683.108780606554
7.817779198346547,13,0,1,high,276.4593382046911
17.66681027544906,13,0,1,low,423.202116555713
8.456457041030072,9,0,1,low,505.58466704911234
16.515389349959964,1,0,0,low,248.3082363586528
9.34356326283415,13,0,0,low,144.19243610088722
8.161944159073244,8,0,0,low,317.7372782366721
9.790915927722523,2,0,0,medium,175.0232017671661
6.7261796091187,20,0,1,low,420.7104270609814
15.204578223348772,7,0,0,low,497.9477370987428
10.551687411757104,15,0,1,high,366.9351166012076
5.412041207789529,1,0,1,medium,211.9705566983943
18.0919168922168,5,0,1,high,566.9719732346366
8.293933206091017,20,0,1,low,488.73141255796287
11.327504361165783,11,1,0,low,261.07776522525046
18.222970108326393,4,0,0,medium,291.0556963730345
12.86052192236585,1,0,0,low,193.70852352064662
3.2210627734589172,15,0,0,low,86.61900310852724
18.856810348656026,4,0,0,medium,310.45843250577775
12.926453008356939,14,0,0,medium,220.65461969576646
7.363206678484636,11,0,1,low,204.82217730686625
3.646169380604358,3,1,0,low,123.09267242320178
16.086478596135624,14,0,0,low,220.4083415384036
12.781382362641757,10,0,1,low,677.0518141969415
11.135760747550108,15,0,0,low,183.06071616449464
17.983959077968194,22,0,0,low,260.58157810603313
15.983347013266084,5,0,1,low,375.55304560493886
3.881822714922272,13,0,1,high,191.82398609093335
6.922719288115417,17,1,1,medium,430.539230781717
5.721293656474849,11,0,0,medium,114.76411325354931
15.134979558880863,10,0,1,low,780.5655093864788
1.6371162599798081,12,1,1,low,81.95546618212525
11.827904012555013,20,0,0,low,405.4691360298694
15.486715029073121,22,1,1,low,326.2027966497972
17.65854709847324,10,0,1,low,879.1709275404809
7.4995532256022415,22,1,0,medium,216.03700837010024
16.603888788768245,15,0,0,medium,270.3870661679623
3.1020030021489373,14,1,1,medium,123.57531197372334
17.082593542955845,20,1,1,low,757.6162730517028
3.4222845843076657,14,0,0,high,114.1450126062418
8.548458520646978,3,1,1,low,191.64812925963878
16.148611949811517,10,0,0,low,531.9891053956834
3.848431119626702,18,0,0,low,205.0963682669298
5.355776509420188,14,0,0,medium,132.3687303692272
14.72279879946826,3,0,1,high,480.19490535626227
14.680694194375413,20,0,1,low,750.2916566051413
13.18180502482065,12,0,0,high,262.67600510998244
14.185020444874901,21,0,0,high,607.9401987733818
11.311764423604327,18,1,0,low,535.0242683054976
5.784182119232103,1,1,1,low,160.61532427668928
7.56822387657447,13,0,1,low,214.64550544398034
4.450356619227088,3,0,1,high,196.0379994555607
18.26056066533894,15,0,1,low,441.6503568410003
12.084444100556288,20,0,1,medium,761.744096977244
8.616176918509158,19,0,0,low,332.582651443583
9.778110269238521,13,0,0,medium,186.59541119589232
18.99838345262449,14,0,0,low,275.81408491621175
3.9136766592055237,2,1,1,medium,149.11433854918747
12.138366808319148,7,0,1,high,850.7676147915986
10.611884898804854,15,0,0,high,224.73434713814493
12.617630473258309,9,0,1,high,862.4640694573
1.3440934925959698,3,0,0,low,57.72500430669494
17.57035426993888,17,0,0,medium,648.4119144316514
18.710247367188636,1,0,1,low,447.6750392557421
11.73753048819497,16,0,1,low,301.9461405826197
14.236365653660952,12,0,1,medium,413.9244225328746
18.52748824236862,3,1,0,low,371.2115727506289
14.437534051954573,10,1,0,medium,746.1573485108015
3.8982418153709655,6,0,1,high,185.42220791122335
11.94947884316945,11,0,0,low,190.30531921619234
12.527585881274263,9,0,0,medium,492.38775358789223
9.058482754745334,6,0,1,low,247.61937154786128
14.992440476869733,12,0,0,low,216.92184816230736
18.752973280611283,6,0,1,low,447.9413430642401
18.58580174522875,23,0,1,high,590.8534765621697
9.56594805667851,16,0,0,high,191.3366269934114
3.15152287097435,9,0,0,high,233.02253275263797
19.711982780284355,9,1,1,high,1103.8661087039018
16.939063642472746,23,1,1,low,343.2432965543548
3.36859094286207,3,1,1,low,127.54423781389406
18.495995769730072,19,0,1,medium,1061.6832867012306
17.528030879180438,3,1,1,low,356.42250716639995
10.85792308539537,21,0,1,low,582.8604137492829
12.234233279153656,6,1,0,low,270.84072573976806
8.581051373532475,21,0,0,medium,369.5836804701354
2.0404711376185953,0,1,0,medium,98.54253899662777
7.368747591272117,11,0,0,low,120.0760558141803
16.25421552336222,23,1,0,low,345.42092318065517
1.0880084370874543,12,1,0,medium,72.21534440323393
7.336484262131739,9,0,1,medium,519.3388867297214
8.565205178227924,14,0,0,low,141.28296633624817
11.210516455820535,12,1,0,medium,292.99262163689315
18.47725671184245,22,0,0,low,259.3726404632278
7.580573892953264,21,1,0,low,403.1048730713263
7.5921108360283265,21,0,0,medium,333.2928427024498
15.01252371408522,20,0,0,medium,569.245221992959
9.592140876906337,21,0,0,low,352.90047470167707
5.267491635859657,8,0,1,medium,417.81373482797386
9.596350806521174,8,1,1,medium,549.0371565969884
3.6762833872161975,14,0,1,medium,156.05491076104298
4.351352743618243,9,0,1,medium,367.50542770030154
10.468987682050114,23,0,0,medium,185.88531129856403
8.959583540586411,9,0,1,low,515.5657406848057
18.382072120293902,7,1,1,low,808.2583512141348
7.88548408321603,23,1,0,low,191.02773491368737
12.031178655282826,15,0,1,low,302.4438274510117
13.013021470471077,16,1,0,medium,329.16792816400596
1.2487946751783392,4,1,1,medium,101.8291952366198
13.607210068317501,3,0,1,low,333.4645253706605
4.382683370525277,17,1,0,low,299.1146194034329
19.260336031919646,23,0,1,low,461.521027545915
3.8245918273091464,18,0,1,low,309.76293407880837
8.877858350813451,3,1,1,medium,254.39737422771134
2.6216436934942333,6,0,0,low,79.24066546359273
19.940610785072998,9,1,1,medium,981.9278274560008
10.54170519629361,17,1,0,high,672.0804244038031
12.312315329080832,18,0,0,low,424.46931204414983
2.274453070380122,3,1,0,low,105.62642685542961
15.249248937584378,9,0,1,low,792.2973691212995
4.988206268816129,0,0,1,medium,185.3477738815476
18.06303149937356,22,0,1,medium,505.36042968420617
4.897653169158136,17,1,1,low,300.7866890233797
4.623066692609665,4,0,0,medium,110.9038454522855
1.6944436891138026,14,0,0,high,79.4500635409177
9.969271957089985,16,0,0,low,160.3270252256827
11.731981531989712,2,1,0,low,272.51684337061454
2.248464149138695,11,0,0,high,76.14445971141116
15.735024717205201,1,0,0,medium,249.36459424247346
9.612487860212525,0,0,0,high,186.4884900459908
10.96341511722402,22,0,0,medium,205.8482827291788
9.374492191826334,20,1,0,high,600.4332593340806
8.614498156631193,16,0,0,low,144.4314696356934
11.63316629485614,21,0,1,medium,724.0295719972451
3.949564672683538,15,1,1,high,156.51201968204316
4.456634479410152,4,0,1,medium,188.48944722924912
17.37392679925683,14,1,0,low,356.8017513454189
18.97619378053902,2,0,0,low,265.81244475016115
8.092877009315306,6,1,1,low,199.30788518289052
6.144148789727522,10,0,0,low,261.6581940013488
13.235991321541299,9,0,0,low,439.69995573333944
8.765949250863832,8,1,0,medium,517.9118517441441
1.4823407575465524,13,1,0,medium,107.29590369215187
3.966899349957617,12,1,0,low,114.7390418171782
14.603472348100553,1,0,0,medium,249.75431023681028
13.519554896292876,2,1,1,low,288.77853090908224
1.5148238575661863,6,1,0,low,89.37000090450482
5.2174710767260395,20,0,0,low,221.13844537138823
5.390421135173357,17,1,1,medium,381.41820950124907
13.76596212837584,2,1,0,low,282.6126671269019
1.374500217332919,9,0,0,low,125.15725834977655
2.978063057706903,21,0,1,low,269.3103845985777
16.198405622090597,6,0,0,high,299.2044329291347
4.392348579032339,8,0,0,low,201.84619924621686
13.40217604918562,16,0,0,medium,232.72791457180574
5.525472839887804,10,0,0,medium,275.688011038445
2.889386462427558,6,0,0,medium,85.92103853682148
5.620271628989627,23,0,1,high,242.92234931840756
14.723071705257524,13,0,0,low,213.52107891566612
17.25823289401943,18,1,0,low,758.6790530667535
16.77417742677284,3,1,0,high,447.6422992488186
8.546487062750643,5,0,0,low,135.76320886637245
13.693617594842276,9,1,1,medium,716.7360147670794
4.894701612900598,6,0,0,medium,109.5567607604792
6.5698068749592515,12,0,0,medium,133.0729044651354
18.030380551901274,13,0,0,high,342.59655595207715
1.2470365467039848,3,0,0,high,69.42094249629773
2.6246620862348937,7,1,0,medium,246.29097719928816
4.949838847774519,4,1,1,low,143.3578454819276
1.5041118736025747,0,0,0,high,76.29796874122742
4.447273266706149,3,0,0,low,83.87222936372122
12.077789658424152,2,0,0,low,182.54622572569906
9.00706646125746,8,0,1,high,673.001456559825
17.960762510462523,7,0,0,low,573.5634335928204
16.53142767303038,0,0,1,low,408.66158019336
7.494529682259643,5,1,1,low,188.1988478787497
5.9290452351945575,8,1,1,high,451.97240212633005
8.214155755178071,6,0,0,medium,159.26206657434687
12.215603907781347,3,1,0,medium,323.1971790984714
6.093209175634649,12,0,1,low,187.4840819720175
12.858829249133546,16,0,1,medium,371.47711669897154
8.778821391633567,1,0,1,medium,286.8580938938938
11.488896436187625,4,0,0,low,188.77941273397164
9.286404053571017,11,1,0,low,207.03863560902536
6.594849431296436,20,0,0,low,266.4850094592892
19.020612832280978,7,0,1,high,1219.1264206836904
15.508510089035456,5,0,0,medium,261.16024733262594
3.6621503395625985,7,0,0,high,245.62162030664246
17.500891542060344,17,1,1,low,775.7957874054777
10.26119276674076,2,0,0,medium,186.73722183802417
17.996492310987737,21,0,1,medium,1044.1723673513857
16.197249862998987,11,0,0,medium,267.0012454212365
9.079056584915435,2,0,0,high,201.04513772552252
1.4269168580822305,21,0,0,low,130.35605939331398
6.1048698283139755,5,0,1,low,205.24584330767496
11.291050078556472,1,0,0,medium,190.00037218156385
13.036086176696799,22,1,0,medium,315.9822427612401
5.899866023230843,11,1,1,medium,198.13511589091038
3.6477654073836585,1,1,0,low,114.76726549169878
16.863674499186683,5,0,0,medium,273.3602812241693
19.70364143336749,16,0,0,low,269.437908516411
10.98811346375103,2,0,0,low,181.04492921728215
4.261906431117767,1,1,1,medium,140.90494369337128
6.17383920386801,22,0,0,medium,131.3785843115998
1.349422854401868,19,0,0,low,124.30944249460612
18.371677324649482,7,0,0,low,594.3274124335716
3.2372705749126816,21,0,1,low,272.24437531666905
11.953813034770818,11,0,0,low,186.767937050156
6.207049193056914,3,0,0,medium,122.28754947716725
11.529382047800075,4,1,0,high,352.0675666311985
13.37698737868542,12,0,0,low,198.60710994699537
16.765094270436833,14,0,0,medium,277.4284088111112
4.9220041634514615,22,0,0,high,142.02129982064716
1.2089207445111292,15,0,1,high,115.05860431384974
3.600826971307338,9,0,0,low,200.56138696880708
18.100354195113997,22,1,1,high,478.19458724593716
17.60391147368779,15,0,1,low,429.9809101569585
12.350848941235858,11,1,0,low,266.44121658328123
12.409820348239414,16,0,0,low,178.0695526177151
13.635696816378854,15,0,0,low,206.94511660087116
4.332054293845542,11,1,1,low,137.5771254055192
18.373826972574236,7,0,0,low,575.5662423208945
8.95663997294939,19,0,0,low,329.37281271836383
8.279632036740452,2,0,0,high,190.7683314654463
10.859436400373912,15,0,1,high,378.9791328658308
1.8923533687260459,12,1,1,low,87.13814619731366
4.159384006365508,22,0,0,high,112.10618488622629
15.022638712101038,18,1,1,high,891.8266361619335
2.573174690577403,7,1,0,medium,237.84456427527968
12.459890079861376,21,0,0,low,425.9434435609883
5.661633083945098,4,1,1,medium,167.03039765460542
8.396616666797554,19,0,0,high,422.2397621633485
6.485180998643298,7,1,0,medium,414.55923431304245
7.757781612834034,23,0,0,low,134.51877203216387
14.661872198500664,11,0,1,medium,441.8353218904534
6.645312596840325,0,0,1,medium,227.9741989776189
11.761688165641047,20,0,1,medium,745.1612586797893
10.044957641782894,19,0,1,low,560.3677605566301
13.609752141890315,5,1,0,low,290.90841735118545
18.799765047170403,21,0,0,high,797.977155208646
14.918869846994756,17,0,0,high,639.3636086114227
5.083867193224378,7,1,0,low,298.0846321008372
1.5924795661644087,6,0,0,high,79.09803153717527
5.983016841696677,0,1,1,low,159.6046364231825
12.306480683304843,20,1,0,medium,663.3748330284677
1.9770904562007567,15,1,0,medium,104.45995919899927
10.43095869682349,11,1,0,high,326.925413095081
12.340014129420895,5,0,0,high,248.95810712965348
7.3506339255222555,19,0,1,low,441.40898392119084
15.647331871170616,1,1,0,high,427.3780375701676
3.0253668095416644,13,0,0,low,69.90736312116367
2.4276178529803665,3,0,1,medium,132.37519282718446
14.835586367868464,0,0,0,medium,243.44756619205018
10.41433500791777,22,1,0,medium,290.0506134629901
14.079645532126985,17,0,0,low,464.61935244600284
9.261719433471178,12,0,0,high,201.9833379781035
5.681638631543029,1,0,1,low,180.23579607267962
16.562944035809792,8,0,1,low,828.7638974077261
16.188901700410604,20,0,0,medium,607.7465922209453
14.199232946234108,1,0,1,low,358.76597884631343
6.170757607369291,8,0,0,high,338.0626042806983
12.214382670512656,0,1,0,low,247.68677931013116
7.858504041860509,10,0,0,low,292.30084342088105
2.7400593932060486,2,1,0,high,144.09313196115576
18.428957933782613,19,1,0,medium,911.5891799269018
3.5995539874602667,22,0,1,low,142.2225072681751
19.054509722595245,3,0,1,medium,512.0650781885361
9.474109686201158,17,0,0,medium,403.52391457381344
