distance,hour,weather,traffic,price
4.444614016780681,13,clear,high,121.51
20.972026672943326,13,clear,high,367.48
4.98312749697445,9,clear,high,286.41
16.960826628480696,1,rain,low,287.6
5.782748811138804,13,rain,medium,172.32
4.731195658177371,8,clear,low,223.86
6.2116105989960255,2,clear,low,110.53
3.5864527543064204,20,clear,high,231.54
13.767773129369393,7,clear,low,455.06
6.98602815695596,15,rain,medium,176.82
2.6424253099706525,1,rain,high,125.22
22.983398495505835,5,clear,high,411.15
4.843317423587113,20,clear,high,297.73
7.8428238217776345,11,snow,low,184.41
23.694956087096266,4,clear,low,312.27
9.787993038573306,1,rain,low,189.29
1.2431461585777974,15,clear,low,54.73
28.106166839322093,4,clear,low,371.44
9.880769289348262,14,clear,low,156.23
4.078263155513094,11,rain,medium,130.14
1.499768206164258,3,snow,medium,112.57
15.800013956802669,14,clear,low,224.9
9.677755075628523,10,clear,medium,400.98
7.624138580490282,15,clear,low,137.23
22.433033305364454,22,clear,low,304.68
15.539900136960721,5,clear,medium,263.84
1.644913201263409,13,clear,medium,71.35
3.735625513958005,17,rain,medium,265.53
2.8566961854883792,11,clear,low,65.21
13.623680618684116,10,clear,high,605.03
1.0,12,snow,medium,113.45
8.43713556386143,20,clear,medium,365.54
14.374137158597788,22,snow,medium,327.24
20.93667344385938,10,clear,high,852.11
4.1867459354509275,22,snow,medium,160.77
17.21807963541003,15,rain,medium,346.45
1.1724388509877735,14,snow,high,110.63
18.737439572116877,20,snow,medium,849.92
1.3637963052807085,14,clear,low,65.99
5.0631463120986435,3,snow,medium,174.78
15.960053633264899,10,clear,low,527.46
1.6242178992041616,18,clear,low,130.44
2.6039302244475095,14,clear,medium,85.15
12.810430976449055,3,rain,high,308.92
12.730961719916946,20,clear,high,570.62
10.248442087373908,12,rain,low,214.39
11.84001709087617,21,rain,medium,554.02
7.824691011956382,18,rain,low,352.1
2.9008369925940993,1,snow,high,145.08
4.241831937932634,13,clear,high,132.62
2.0040127451653182,3,clear,medium,70.85
23.908761393236517,15,clear,high,433.38
8.756090546365986,20,clear,medium,378.09
5.122456594790224,19,clear,medium,259.88
6.199075063211633,13,clear,low,103.63
29.42823736997211,14,clear,low,394.83
1.6646955012850069,2,snow,medium,108.33
8.824446091085541,7,rain,medium,457.92
7.049944407931773,15,clear,low,117.72
9.453443180030728,9,rain,high,542.31
1.0,3,clear,low,55.03
20.566935225406965,17,clear,medium,745.13
26.89988536691252,1,rain,medium,506.96
8.327154639433976,16,clear,medium,163.43
11.928707405259582,12,clear,medium,214.4
25.574693578456262,3,snow,low,474.06
12.283974533925182,10,snow,low,519.77
1.655105091241217,6,rain,medium,104.9
8.587021498525601,11,rain,medium,211.33
9.33220857034015,9,rain,low,406.03
5.518745039228211,6,clear,medium,120.39
13.334903038833922,12,clear,low,192.59
27.236768857624746,6,clear,medium,422.45
25.978762130541174,23,clear,high,458.77
5.9936429630361765,16,rain,low,132.83
1.2017870455178419,9,clear,low,128.79
40.0,9,snow,medium,1647.41
18.25718110818443,23,snow,medium,399.44
1.331459597170634,3,rain,medium,80.11
25.36307940963276,19,rain,high,1151.55
20.394239312268635,3,snow,high,501.67
7.315513859686492,21,clear,high,371.66
8.94713786829075,6,rain,medium,213.92
5.091648434090136,21,clear,low,229.25
1.0,0,rain,low,61.05
4.082648863007411,11,clear,low,78.97
16.238079110661786,23,snow,medium,347.27
1.0,12,snow,low,90.74
4.057138965901687,9,clear,high,259.53
5.077780948546781,14,clear,medium,124.46
7.708830241238818,12,snow,medium,206.93
25.239254761530418,22,clear,low,343.07
4.251771108907901,21,snow,low,269.08
4.261064859584953,21,rain,low,241.49
13.375089516655656,20,clear,low,438.7
6.018777734923394,21,clear,low,266.47
2.5438247370272538,8,clear,medium,193.68
6.022823505761551,8,rain,high,385.05
1.5181992193138705,14,clear,high,79.77
1.9405450320809674,9,rain,medium,197.35
6.898880428028177,23,clear,low,114.82
5.42876216256007,9,rain,high,379.2
24.632927352528128,7,snow,high,1120.62
4.500345830397283,23,snow,low,135.52
8.68902383785272,15,clear,medium,166.58
10.00390772517848,16,snow,low,236.87
1.0,4,rain,high,100.77
10.89268197035989,3,rain,high,265.41
1.9605864019924821,17,snow,low,193.1
32.45998272272426,23,clear,high,558.54
1.6094690431018008,18,clear,medium,151.65
5.355011145366069,3,snow,high,201.44
1.0,6,clear,low,40.73
40.0,9,snow,high,1739.13
6.975468656582261,17,snow,low,359.44
9.048193240889457,18,clear,low,339.74
1.0,3,snow,low,84.4
13.86136255215999,9,clear,high,601.23
2.356028382502632,0,rain,high,118.03
22.833148568116304,22,rain,high,508.24
2.2958882816083332,17,snow,high,249.59
2.1157042980881586,4,clear,low,57.05
1.0,14,clear,low,42.13
6.387857932954639,16,rain,low,137.67
8.320441036761805,2,rain,low,189.06
1.0,11,rain,low,78.46
14.940025935983723,1,clear,low,218.43
6.038346502936217,0,clear,low,108.83
7.431576545925969,22,clear,low,124.59
5.811814717875803,20,snow,low,326.65
5.120982012749213,16,clear,low,116.69
8.201634571378747,21,clear,high,400.03
1.6870300676095549,15,snow,medium,117.11
2.008050862086255,4,clear,high,83.55
19.789493282961402,14,snow,low,374.62
29.209117092646856,2,rain,low,490.25
4.673021874751385,6,snow,medium,161.49
3.15731365692666,10,clear,low,177.62
10.328232650944571,9,clear,low,370.85
5.254895676072463,8,rain,low,263.4
1.0,13,snow,low,85.51
1.697836032995106,12,rain,low,77.55
12.586832598530455,1,clear,low,179.67
10.756497823175357,2,rain,medium,240.23
1.0,6,rain,low,67.8
2.50992973866705,20,rain,low,200.64
2.62761578950931,17,rain,high,245.14
11.144147228278518,2,snow,low,235.13
1.0,9,rain,low,148.08
1.099360586013728,21,clear,high,144.98
16.090184272962414,6,clear,low,227.81
1.9667770945178533,8,clear,low,129.79
10.576990889205769,16,clear,low,174.28
2.7204862220899524,10,clear,low,161.04
1.0474003348487133,6,clear,medium,60.33
2.786195164114473,23,clear,high,102.79
12.810948130970319,13,clear,low,187.95
19.358363374539294,18,snow,medium,867.84
17.732509999755642,3,snow,medium,387.41
5.061424894750885,5,clear,low,92.27
11.02876778404595,9,snow,medium,552.61
2.293934103289808,6,rain,low,86.69
3.4693358861251684,12,clear,low,78.55
22.665986286309042,13,clear,low,314.3
1.0,3,rain,low,64.87
1.0,7,rain,low,148.76
2.330502802398152,4,rain,high,122.39
1.0,0,clear,low,48.26
2.0020300329027276,3,clear,low,57.59
8.747687287443666,2,clear,low,145.65
5.471863183678004,8,clear,medium,271.78
22.318630208218273,7,clear,medium,798.26
17.006959030194785,0,clear,medium,293.25
4.1827280516903205,5,snow,medium,153.33
3.0032625214727853,8,snow,high,272.22
4.7753980810853776,6,clear,low,90.18
8.923177501433052,3,snow,medium,231.0
3.120617098152729,12,clear,high,88.98
9.785622455470875,16,clear,high,212.12
5.266360392798112,1,clear,high,116.29
8.030673665148445,4,rain,low,177.15
5.72925395091112,11,snow,low,150.03
3.4879997526233315,20,rain,low,218.23
29.652672211522034,7,clear,medium,1017.03
14.422545037326362,5,rain,low,276.85
1.5095449812302086,7,clear,low,130.89
20.285049277193238,17,snow,high,968.01
6.683203296619165,2,rain,low,164.24
22.495394902897434,21,clear,high,907.9
16.087144539299004,11,rain,low,279.69
5.537566192586073,2,rain,low,135.58
1.0,21,clear,low,111.06
3.129005477764867,5,rain,medium,114.03
7.800877556797962,1,clear,low,132.85
10.036973319345364,22,rain,low,201.06
2.982546799289389,11,snow,high,151.66
1.5007441883071553,1,snow,low,95.47
18.013870871623915,5,rain,medium,363.48
40.0,16,rain,medium,731.87
7.458945469720869,2,clear,low,125.11
1.8835486366007392,1,rain,medium,107.95
3.1787647172893285,22,clear,low,73.62
1.0,19,clear,medium,144.13
24.56888527693557,7,clear,low,741.55
1.25281043846203,21,clear,medium,139.36
8.592406688681558,11,rain,low,178.68
3.2028132860279293,3,clear,medium,92.43
8.078355154069852,4,rain,low,180.82
10.53888633986027,12,clear,low,156.47
17.7043919242236,14,clear,low,243.59
2.3120252750453583,22,rain,low,79.68
1.0,15,clear,high,78.16
1.4720807068739052,9,clear,low,132.13
23.027715288531816,22,rain,high,497.28
20.706013520531226,15,clear,high,371.47
9.098443101964925,11,snow,medium,250.42
9.175837185053469,16,clear,low,147.89
10.937342294075126,15,clear,low,168.55
1.9282202863855216,11,rain,medium,91.92
24.582095607713015,7,clear,low,745.52
5.426096343463181,19,clear,low,245.97
4.8311079932786845,2,clear,medium,126.06
7.31716932622681,15,clear,high,158.27
1.0,12,snow,medium,106.92
1.8186170504927233,22,clear,low,57.92
13.395390904239633,18,rain,medium,608.59
1.0,7,snow,low,173.28
9.242022189851156,21,clear,low,338.37
2.815000336004408,4,snow,high,142.34
4.931422569251883,19,clear,low,229.56
3.4065219195414596,7,snow,low,231.09
4.395484777228535,23,clear,low,101.92
12.695639866386868,11,rain,high,313.68
3.5257153960555088,0,clear,medium,90.03
8.356435307057023,20,clear,medium,358.13
6.463597866902617,19,rain,medium,349.33
10.896659230926783,5,rain,low,210.22
27.61921647512969,21,clear,low,833.61
13.189052712550428,17,clear,low,437.61
2.4199561324404733,7,rain,low,189.29
1.0,6,rain,low,75.78
3.041693020055879,0,snow,high,147.86
9.040606518730973,20,rain,low,397.54
1.0,15,snow,low,76.74
6.859059560261889,11,rain,low,164.4
9.084288399875602,5,clear,low,149.99
4.068318779381004,19,clear,high,272.16
14.736499591467346,1,rain,low,289.12
1.12718914764678,13,rain,low,70.07
1.0,3,clear,medium,56.37
13.026474102163927,0,clear,low,194.35
6.841702266630686,22,snow,low,179.1
11.660426557331409,17,rain,low,483.02
5.706239991288573,12,clear,medium,119.52
2.828962537585316,1,clear,high,99.18
17.09823698571196,8,clear,medium,633.31
16.0652156396019,20,clear,low,528.71
11.864488197091214,1,clear,high,249.16
3.1765361498803206,8,clear,low,173.84
8.921608797234642,0,rain,low,172.71
4.478099755798221,10,clear,low,216.86
1.0,2,snow,low,76.54
24.926998435376415,19,snow,medium,1076.68
1.4713044881952002,22,clear,medium,72.6
30.004906531227626,3,rain,high,638.95
5.906010127908722,17,clear,medium,286.07
