distance,hour,weather,traffic,price
28.96812,12,clear,low,130.85
5.471756,14,clear,high,30.25
1.5610598,14,clear,high,14.28
39.5253904,17,clear,low,143.63
1.60934,12,snow,high,16.8
2.2208892,17,clear,high,15.8
1.8185542,20,clear,high,17.16
1.448406,17,clear,high,18.0
2.2530759999999996,23,clear,high,14.3
24.767742600000002,16,clear,medium,94.69
1.1748182,7,rain,medium,11.8
1.6576202,11,clear,medium,11.2
33.8283268,10,rain,low,80.19
5.1981682,15,clear,high,22.33
1.2552852,11,rain,high,13.44
4.667085999999999,22,clear,high,25.56
0.9656039999999999,18,clear,high,9.1
1.1909116,17,clear,high,17.81
3.21868,20,rain,high,21.35
14.757647799999999,11,rain,medium,94.38
1.2874720000000002,18,clear,high,15.6
1.7380872,19,snow,high,15.84
4.345218,21,clear,high,24.7
8.5455954,19,clear,medium,44.12
4.2647509999999995,15,rain,high,21.6
0.9656039999999999,17,clear,high,11.75
5.230355,13,clear,high,26.6
1.2713786,17,clear,high,13.2
2.0277684,13,clear,high,14.7
4.2969378,8,clear,medium,23.62
3.7497622,23,clear,high,22.2
3.5405480000000003,19,clear,high,25.65
1.6254334,20,clear,medium,14.64
3.057746,21,rain,high,23.04
13.9046976,1,rain,low,37.35
2.41401,10,clear,medium,15.96
4.9889540000000006,18,snow,high,29.44
5.63269,14,clear,medium,23.0
4.3130312,21,clear,high,24.72
2.7841582,22,rain,high,17.1
29.77279,15,clear,medium,99.05
2.5266638,20,rain,medium,17.16
9.1893314,8,clear,low,39.19
2.896812,20,clear,medium,15.0
18.7327176,23,rain,medium,67.99
4.5544322,10,snow,medium,22.68
1.0943512,11,clear,high,15.6
14.258752399999999,19,clear,low,64.69
4.103816999999999,15,clear,high,29.4
2.3013562,16,clear,high,18.9
12.971280400000001,16,rain,medium,47.52
2.2530759999999996,14,snow,high,24.35
6.179865599999999,0,rain,medium,29.76
6.3890798,15,clear,high,32.76
3.2669601999999998,19,rain,medium,19.32
1.7863674,8,clear,high,16.9
2.5266638,14,rain,high,17.71
3.2991469999999996,7,rain,high,20.16
1.4644994,2,clear,high,15.48
1.0299776,16,clear,high,17.2
1.6737136000000001,19,clear,high,12.9
0.8529502,13,rain,high,10.1
8.0949802,0,rain,medium,37.32
2.5266638,14,clear,high,21.0
2.4622902,6,clear,high,18.48
2.5749440000000003,11,rain,high,17.71
2.092142,18,rain,high,17.5
0.9656039999999999,11,clear,high,13.4
5.8258108,18,clear,medium,29.54
0.9656039999999999,16,clear,high,18.1
7.209843200000001,17,snow,high,39.96
1.1909116,13,rain,high,14.0
4.7314596,18,clear,high,24.5
20.599552000000003,10,snow,medium,72.49
6.2442392,8,clear,medium,25.0
2.1243288000000002,13,clear,high,21.84
1.2230984,14,rain,high,15.96
2.9129054,14,clear,high,19.32
2.896812,13,clear,medium,15.29
3.8624159999999996,13,clear,high,25.3
3.8785094,15,clear,high,20.3
1.5610598,19,clear,high,13.7
1.0943512,19,rain,medium,14.76
3.5727348,8,clear,high,20.02
4.0877236,19,clear,medium,24.0
12.4241048,16,clear,medium,56.76
2.896812,23,clear,high,19.65
2.5266638,20,snow,medium,17.16
24.622902,14,clear,medium,56.94
3.6371084,21,snow,medium,21.36
5.391289,17,clear,high,26.88
1.7702740000000001,11,rain,high,14.25
1.528873,18,clear,high,14.28
1.6415268,17,rain,high,15.96
9.543386199999999,18,clear,high,51.72
7.161563,13,rain,high,40.95
9.269798399999999,14,snow,low,35.87
26.779417600000002,16,clear,medium,103.13
4.9889540000000006,14,clear,high,27.9
3.21868,2,clear,medium,17.4
2.896812,18,snow,high,21.0
3.5888282,5,rain,medium,18.84
3.4439876000000003,15,rain,high,20.9
4.184284,17,rain,high,30.72
2.896812,15,snow,high,18.9
5.5844098,20,clear,high,32.28
1.4323126,8,clear,high,11.9
30.2877788,21,rain,low,92.69
2.41401,16,clear,high,18.22
2.6071308,1,clear,high,17.8
18.2016354,0,clear,low,64.39
2.896812,9,clear,high,19.3
1.9473014,18,clear,high,15.75
5.471756,9,snow,high,25.11
3.8624159999999996,11,rain,high,24.36
5.6165966,15,rain,high,34.58
2.2530759999999996,17,rain,high,23.0
0.9656039999999999,18,rain,high,15.6
3.9589764,23,clear,high,25.75
19.8109754,10,clear,medium,82.29
3.2669601999999998,12,clear,high,16.1
5.471756,17,clear,high,29.4
29.273894600000002,11,snow,low,90.55
10.1227486,13,clear,medium,28.65
1.2552852,10,rain,high,11.2
2.5105704,10,rain,high,24.6
4.007256600000001,22,clear,high,32.28
5.793624,16,snow,high,45.95
1.9633947999999999,21,snow,high,17.7
2.4461968,9,clear,high,24.36
6.7109478,14,clear,medium,25.2
4.345218,20,clear,medium,23.04
1.1426314,9,rain,high,13.44
2.2852628,22,rain,medium,16.32
3.2347733999999995,11,clear,high,22.75
12.649412400000001,0,rain,medium,51.6
2.092142,18,clear,high,19.8
1.60934,23,clear,medium,11.5
4.2647509999999995,23,clear,medium,23.04
2.5749440000000003,12,rain,high,22.4
2.3818232,13,rain,high,17.64
1.6415268,13,clear,high,18.8
3.4278942,10,rain,high,21.0
28.694532199999998,9,clear,medium,98.88
1.1426314,8,clear,high,8.7
2.4783836,12,snow,high,19.11
0.9334172,17,clear,high,15.99
4.8923936,19,rain,high,29.04
5.809717399999999,23,rain,medium,26.4
0.8690436,16,rain,high,14.76
0.9977908,10,clear,high,19.32
6.5017336,21,clear,high,33.12
3.7014819999999995,7,clear,medium,18.51
4.667085999999999,17,rain,high,30.72
34.0536344,0,rain,low,82.75
3.7658555999999996,14,rain,high,29.5
1.8346475999999998,0,snow,high,17.16
19.0223988,21,clear,low,68.55
1.2874720000000002,15,snow,high,14.28
0.9334172,10,rain,high,10.5
4.425685,14,clear,high,20.3
1.9312079999999998,15,clear,high,14.16
3.057746,16,rain,high,22.32
16.6405756,20,rain,low,64.39
3.379614,22,snow,high,18.5
1.528873,14,rain,high,21.0
31.462597000000002,20,clear,low,94.25
0.9816973999999999,8,snow,high,11.76
8.4812218,8,clear,medium,33.6
11.345847,0,rain,high,43.7
17.5096192,22,snow,medium,76.92
2.4461968,8,clear,high,19.32
1.60934,21,rain,high,15.48
1.3357522,10,clear,high,11.5
3.3635205999999997,15,clear,high,25.61
4.5222454,15,clear,high,31.92
1.046071,8,clear,high,11.2
4.586619,17,rain,high,29.88
3.057746,21,clear,medium,18.84
5.9545580000000005,16,snow,high,28.14
6.759228,16,snow,high,35.76
1.1265379999999998,19,rain,medium,7.3
2.9611856000000003,18,rain,high,24.8
3.8463226,15,rain,high,21.84
2.3174495999999998,10,snow,medium,15.75
2.3174495999999998,10,clear,high,20.16
0.9656039999999999,13,snow,high,12.6
2.7519714,15,clear,high,17.5
3.4600809999999997,17,clear,high,19.3
3.3313338,16,rain,high,23.8
28.066889600000003,18,clear,medium,97.13
18.2981958,17,clear,medium,61.19
1.0943512,14,clear,medium,9.8
0.8690436,10,clear,high,10.6
5.63269,22,clear,medium,27.2
7.419057400000001,12,clear,medium,33.6
29.273894600000002,20,clear,low,94.69
10.1871222,10,rain,medium,40.32
2.655411,14,snow,high,21.0
7.7892056,17,rain,high,52.08
13.196587999999998,15,clear,medium,34.0
1.9794882,14,snow,high,14.7
4.6027124,22,snow,high,25.56
2.6393176,21,clear,high,17.1
3.5566413999999997,1,clear,medium,24.19
15.1921696,20,rain,medium,83.71
1.7702740000000001,17,snow,high,21.45
0.9495106,14,rain,high,12.0
1.1104446,18,clear,high,15.6
1.8829277999999998,15,rain,high,16.8
2.7519714,13,snow,medium,16.8
1.0782578,11,rain,high,13.9
2.092142,19,clear,medium,18.1
4.667085999999999,18,rain,high,25.08
3.1543064,20,rain,high,21.36
1.3035654,6,rain,medium,11.0
0.9656039999999999,19,clear,high,13.8
15.7232518,7,clear,low,43.4
2.41401,14,clear,high,24.35
4.0555368,21,clear,high,20.5
1.60934,19,clear,medium,15.6
1.3196588,20,snow,high,17.16
3.942883,23,clear,high,23.88
8.4651284,21,clear,medium,39.0
1.4966862,21,clear,high,16.32
1.0943512,0,clear,high,14.64
3.8302292,7,snow,high,21.84
1.448406,13,rain,high,13.09
9.897441,11,clear,medium,36.4
2.1887024,14,snow,high,15.96
3.057746,14,snow,high,21.84
6.43736,20,rain,high,26.2
4.876300199999999,6,clear,medium,75.95
3.3313338,12,clear,high,26.95
7.1937498,6,clear,medium,26.8
4.6831794,3,snow,medium,24.72
5.8579976,22,clear,high,29.4
1.6737136000000001,12,clear,high,11.17
12.07005,10,clear,high,30.0
16.5118284,16,snow,medium,74.52
38.141358,8,clear,low,132.75
2.9933724,22,rain,medium,16.4
1.2874720000000002,19,clear,high,11.9
28.16345,13,clear,medium,89.69
10.621644,1,clear,medium,41.5
2.2691694,6,clear,medium,13.9
2.4783836,14,clear,high,18.9
2.0599552,10,rain,high,17.29
1.448406,10,clear,high,14.3
2.0599552,19,clear,high,22.1
4.506151999999999,11,clear,high,21.0
4.2808444,12,snow,high,29.4
2.4944770000000003,12,clear,medium,15.3
1.4323126,1,snow,high,17.16
5.5039428,16,clear,medium,22.33
4.3291246,0,rain,high,20.79
2.1082354,21,clear,high,18.0
6.5339203999999995,21,clear,high,35.64
14.0173514,13,rain,medium,93.44
3.5083612000000004,14,clear,high,23.1
1.3840324,15,clear,high,15.96
1.9473014,16,clear,high,15.8
0.9334172,10,clear,high,12.5
4.586619,21,rain,high,26.63
1.1265379999999998,20,snow,high,19.65
2.3979166,15,clear,high,14.7
8.8996502,18,rain,low,36.6
3.6692951999999996,10,rain,medium,16.8
3.0255592,1,rain,medium,16.5
27.5840876,8,rain,medium,97.13
1.8507409999999997,3,clear,high,16.0
9.4629192,20,clear,medium,39.0
1.9312079999999998,10,clear,high,15.1
2.0599552,14,rain,high,14.7
2.5749440000000003,17,clear,high,17.64
1.046071,20,rain,medium,12.12
3.3313338,7,snow,medium,17.4
1.448406,18,snow,high,16.8
0.9656039999999999,12,clear,high,11.9
6.1476787999999996,6,clear,medium,25.2
27.9703292,16,clear,medium,78.75
4.184284,15,clear,high,23.87
0.9656039999999999,12,clear,high,12.6
1.2230984,18,snow,medium,12.3
4.0555368,16,clear,medium,19.48
2.2691694,21,rain,high,18.84
8.288101000000001,7,clear,medium,32.0
1.6576202,7,clear,high,16.62
2.41401,21,clear,medium,16.8
1.9955816,15,rain,high,22.68
3.0255592,14,clear,high,18.6
1.9151146,19,clear,high,16.5
3.1543064,22,rain,high,23.88
1.9473014,11,clear,high,13.3
1.1909116,15,rain,high,17.12
12.858626600000001,9,clear,low,61.93
1.6576202,22,clear,high,15.48
2.2530759999999996,11,rain,high,16.8
20.3420576,1,rain,medium,89.95
1.8185542,14,rain,high,16.8
1.448406,17,clear,high,18.6
2.2530759999999996,16,snow,high,17.5
1.5449663999999999,1,rain,high,14.64
1.9312079999999998,12,clear,high,14.3
2.3174495999999998,10,snow,high,15.96
3.0094658,21,clear,high,20.47
2.4461968,16,clear,high,29.88
29.1129606,22,snow,low,98.88
2.5910374000000003,12,clear,high,17.8
6.7270411999999995,14,clear,high,32.76
1.1748182,18,clear,high,11.5
1.2230984,11,clear,high,11.9
1.7380872,8,clear,high,16.8
1.2391918,9,snow,medium,11.76
2.5427572,22,snow,high,21.36
4.5222454,17,clear,high,38.28
1.8185542,8,clear,high,14.0
2.1887024,18,rain,high,20.64
3.8624159999999996,0,clear,high,22.6
3.621015,1,snow,high,24.72
2.8485318,16,rain,high,25.0
3.4439876000000003,20,rain,medium,19.93
16.1899604,18,clear,medium,66.69
14.2104722,11,clear,low,43.45
4.506151999999999,13,clear,high,28.56
1.0299776,18,clear,high,12.25
3.1221196,20,clear,medium,19.68
8.1915406,12,rain,high,41.16
4.184284,21,snow,high,26.2
2.2208892,14,clear,high,23.62
4.2647509999999995,17,clear,high,21.3
3.1703997999999998,8,clear,high,19.32
4.4578718,10,clear,high,27.72
3.1221196,23,snow,high,21.36
3.379614,12,clear,high,30.2
2.3657298,7,rain,high,18.48
2.0760486,22,clear,high,18.0
15.771532,5,clear,low,65.09
4.2164708,23,rain,high,26.91
0.9656039999999999,20,clear,high,12.95
1.4001258,17,rain,high,18.15
3.4278942,22,clear,medium,17.1
14.982955400000002,10,rain,high,73.85
5.0211408,0,clear,medium,18.5
1.528873,2,clear,high,15.48
2.5749440000000003,16,clear,high,21.8
35.1962658,8,clear,medium,112.2
3.9911632,13,clear,medium,20.16
1.5932466,9,rain,medium,13.44
1.5932466,11,clear,high,13.3
0.9816973999999999,13,clear,high,10.5
4.6188058000000005,1,clear,medium,17.8
4.9567672,22,clear,medium,27.48
2.6875978,20,clear,high,21.36
3.7658555999999996,14,clear,high,21.84
1.7702740000000001,12,rain,high,13.3
2.8485318,0,clear,medium,18.84
2.2530759999999996,8,clear,high,15.95
1.5932466,8,snow,high,15.96
1.8829277999999998,23,clear,high,16.32
8.7226228,1,clear,high,41.52
1.9794882,8,rain,high,14.49
4.184284,12,rain,high,22.7
1.1265379999999998,12,rain,high,13.45
1.60934,17,clear,high,15.4
28.646252,22,snow,low,94.65
27.197846,17,clear,low,82.69
1.8507409999999997,18,rain,high,17.1
2.3174495999999998,0,snow,medium,15.6
1.8346475999999998,1,clear,high,15.48
1.4966862,8,rain,high,16.2
1.2230984,16,clear,high,15.0
2.735878,11,clear,high,14.7
18.990212,7,rain,high,35.0
4.9406738,9,rain,high,31.4
3.5727348,18,snow,high,26.88
25.266638,13,clear,medium,79.39
1.7863674,19,clear,high,18.87
3.0255592,13,clear,high,22.68
2.172609,12,rain,medium,12.6
2.4301034,7,snow,medium,17.6
25.668972999999998,19,clear,low,67.55
2.7197846,14,clear,high,20.0
2.0438618,14,snow,high,18.3
2.2530759999999996,14,clear,high,16.8
1.1104446,11,clear,high,9.8
5.4878494,18,clear,medium,26.49
1.3840324,13,clear,high,12.6
1.448406,19,clear,high,15.95
4.409591600000001,22,rain,medium,18.1
3.2508668,17,clear,high,26.52
3.3635205999999997,17,clear,high,32.24
5.1016078,16,rain,high,33.75
8.7869964,0,rain,medium,38.6
13.67939,9,snow,low,44.74
5.3430088,8,clear,high,31.92
16.6244822,5,clear,low,44.35
17.4130588,15,rain,medium,79.67
2.2530759999999996,10,clear,high,13.3
16.0934,10,clear,medium,68.94
3.0255592,9,snow,high,20.16
2.092142,10,clear,medium,11.9
4.007256600000001,14,rain,high,33.6
0.9656039999999999,19,clear,high,12.76
28.227823599999997,14,rain,low,122.22
8.3363812,14,rain,medium,31.5
22.096238200000002,13,clear,medium,82.43
25.4758522,6,clear,low,98.88
3.138213,13,clear,high,24.5
3.1864932,21,clear,high,21.36
1.60934,18,clear,high,21.45
1.5610598,12,clear,high,18.1
21.72609,1,clear,low,89.4
1.9312079999999998,10,snow,high,29.4
3.379614,17,clear,high,25.65
2.5749440000000003,13,rain,high,20.13
1.448406,22,clear,high,14.65
2.0438618,17,clear,high,18.12
2.0438618,13,clear,high,17.64
9.495106,14,clear,medium,39.35
4.8602068,17,clear,high,39.96
3.8624159999999996,13,snow,high,25.2
1.5610598,11,snow,high,19.25
1.448406,11,rain,high,20.2
2.9450922,11,rain,high,20.16
13.357522000000001,22,clear,low,46.23
1.5932466,15,clear,high,14.28
2.4622902,15,clear,high,17.64
7.628271600000001,16,clear,high,36.1
5.648783399999999,11,clear,high,35.0
1.5771532,22,rain,medium,13.8
1.2230984,10,clear,high,15.12
3.3313338,13,clear,high,19.2
5.246448399999999,21,clear,low,23.88
2.9772790000000002,0,clear,high,21.36
3.9106962000000003,9,clear,high,27.72
1.60934,18,clear,high,18.79
2.4301034,16,clear,high,23.16
14.966862,12,clear,low,65.14
1.7702740000000001,16,clear,high,18.8
1.7702740000000001,10,clear,high,17.3
2.6071308,17,snow,high,18.48
2.655411,18,clear,medium,19.8
1.7702740000000001,16,clear,high,20.64
14.3553128,0,rain,low,55.15
3.1703997999999998,11,rain,high,20.16
1.6737136000000001,15,clear,high,14.0
4.8441133999999995,22,rain,medium,20.6
1.4323126,16,clear,high,16.63
2.5105704,20,clear,high,20.5
1.60934,19,snow,high,18.12
1.4644994,21,clear,high,14.64
11.6838084,13,snow,medium,44.0
2.2530759999999996,19,rain,medium,18.96
2.2208892,11,clear,high,18.1
5.3269154,23,rain,high,23.4
1.207005,18,clear,high,11.76
1.3357522,8,rain,high,13.44
14.2104722,13,clear,low,62.21
1.5771532,15,rain,high,19.0
5.2786352,17,rain,medium,27.72
13.518456,15,clear,high,58.6
0.8368568000000001,14,clear,high,13.12
1.448406,16,clear,high,18.95
3.9106962000000003,18,snow,high,23.52
2.896812,17,snow,high,23.25
2.896812,11,rain,high,17.5
26.135681599999998,19,snow,low,98.88
0.8207634,15,snow,high,12.6
1.4323126,14,clear,high,15.0
13.196587999999998,12,clear,medium,49.45
1.8990212,15,rain,high,13.6
30.8832346,9,clear,low,98.88
10.0422816,20,rain,high,46.56
5.1177012,20,clear,medium,19.45
2.6232241999999997,14,rain,high,19.32
1.1265379999999998,23,rain,high,12.96
3.379614,13,clear,high,21.6
2.7036911999999997,15,rain,high,20.16
1.448406,9,rain,high,15.96
1.8990212,16,clear,high,22.7
17.059003999999998,16,clear,medium,63.98
11.1205394,5,snow,low,31.75
5.471756,8,clear,high,30.2
1.8990212,10,clear,high,15.96
4.3774048,10,snow,high,22.4
1.448406,23,rain,high,15.48
31.253382800000004,13,clear,medium,75.75
2.6393176,13,clear,high,19.6
1.3840324,18,clear,medium,12.3
2.7841582,12,rain,medium,15.0
16.415267999999998,12,rain,medium,80.94
3.6532018,16,snow,high,19.6
3.7336688,13,clear,high,20.3
3.0899327999999997,7,clear,high,21.88
4.007256600000001,10,rain,medium,19.68
1.9633947999999999,14,rain,high,13.96
1.1265379999999998,10,clear,high,14.25
2.092142,9,snow,high,12.6
1.3518455999999999,6,snow,medium,9.0
2.3657298,7,rain,high,20.16
1.0621644000000001,20,rain,high,13.8
1.0943512,9,rain,medium,8.6
0.8851370000000001,16,snow,high,15.6
3.379614,17,clear,high,22.3
1.4001258,9,snow,high,17.5
3.5244546,12,rain,high,18.84
2.3013562,16,clear,high,18.15
1.7702740000000001,0,clear,high,16.3
1.9312079999999998,19,snow,high,18.8
2.1887024,20,rain,high,15.0
0.8207634,10,snow,high,12.6
3.5083612000000004,21,clear,high,23.04
1.7702740000000001,0,rain,high,15.45
5.037234199999999,18,clear,high,28.56
1.4805928000000002,12,rain,high,12.6
1.1587247999999999,13,clear,high,14.0
1.4966862,18,clear,high,14.7
31.510877199999996,16,clear,medium,105.23
2.3979166,16,clear,medium,15.96
30.303872199999997,16,snow,medium,94.8
11.619434799999999,6,clear,medium,38.62
8.7226228,8,rain,high,38.5
1.2874720000000002,5,snow,high,12.6
28.517504799999998,14,clear,medium,92.69
2.735878,1,clear,high,18.8
3.057746,14,clear,high,16.8
9.495106,8,rain,medium,32.2
3.21868,20,clear,high,22.2
1.2230984,16,clear,high,12.0
2.8646252,15,rain,high,21.84
4.82802,3,rain,medium,24.7
6.0511184,18,rain,high,35.75
2.5105704,21,rain,medium,16.0
1.0943512,15,clear,high,15.12
1.60934,10,rain,high,38.0
3.7014819999999995,12,clear,high,23.3
2.0760486,17,clear,high,23.52
2.735878,18,clear,high,20.65
1.2874720000000002,19,snow,high,14.49
1.0943512,16,clear,high,11.76
18.6039704,4,snow,low,75.17
24.3654076,1,clear,low,106.8
15.610598,10,clear,medium,72.69
2.8646252,17,snow,high,22.32
2.9933724,15,snow,high,19.25
5.069421,0,clear,medium,20.6
0.9816973999999999,16,rain,high,14.4
3.8141358000000003,18,clear,high,28.1
1.7702740000000001,11,clear,high,15.1
4.9728606,20,clear,high,30.13
1.7541806000000002,1,clear,high,15.7
1.9151146,22,clear,high,15.3
1.1265379999999998,19,clear,high,11.75
1.367939,18,rain,high,18.12
0.9334172,18,clear,high,12.6
1.689807,10,clear,high,15.23
2.9611856000000003,19,clear,high,23.94
19.617854599999998,20,rain,low,54.95
3.8302292,15,rain,high,21.3
1.0782578,3,rain,high,10.8
2.3013562,19,clear,high,18.96
5.5361296,17,snow,high,32.2
2.092142,19,clear,high,21.84
4.908487,15,rain,medium,23.15
26.875978,4,clear,low,99.3
2.0599552,16,clear,high,15.96
28.7589058,14,clear,medium,92.69
5.8258108,11,clear,medium,28.56
3.1864932,12,clear,high,24.36
4.779739800000001,4,rain,medium,24.49
1.1587247999999999,19,rain,medium,14.76
2.2047958000000003,11,clear,high,17.64
1.3196588,8,clear,high,12.0
1.7702740000000001,7,clear,medium,11.2
1.7059004,17,clear,high,15.76
5.149888000000001,9,rain,high,23.0
2.4461968,11,snow,high,37.63
3.8624159999999996,12,clear,high,23.5
5.1981682,13,clear,medium,18.15
10.138842,14,snow,high,46.2
2.8646252,16,rain,high,19.32
4.5544322,2,clear,high,30.6
8.9801172,23,clear,medium,34.6
23.9630726,10,rain,low,90.84
1.1426314,17,clear,high,14.14
11.6516216,14,clear,medium,38.5
2.2530759999999996,8,snow,high,17.5
2.8324384,14,snow,high,28.88
3.057746,22,clear,medium,15.7
1.7702740000000001,16,snow,high,15.95
2.9289988,20,clear,high,21.36
2.3496364,17,clear,high,25.0
1.448406,17,clear,high,17.1
2.5427572,12,clear,high,20.12
1.0782578,9,clear,high,13.44
14.5001534,14,rain,medium,54.75
4.6188058000000005,16,clear,high,33.1
1.7541806000000002,20,clear,medium,15.25
4.5544322,12,rain,medium,21.84
1.6415268,9,rain,high,11.9
3.6853886,21,rain,medium,20.52
2.2530759999999996,12,clear,high,14.7
3.4761744,12,clear,high,22.7
0.9495106,7,rain,medium,9.1
2.41401,21,clear,high,19.6
6.43736,9,rain,medium,29.4
3.942883,12,rain,high,24.45
1.9955816,11,clear,high,16.5
4.0877236,13,clear,high,21.36
4.3934982,15,rain,high,29.26
1.7380872,21,clear,high,18.0
9.173238,14,clear,medium,40.6
10.219308999999999,18,snow,high,57.3
7.3546838,17,rain,high,30.1
1.0943512,15,rain,high,12.6
3.4761744,17,clear,high,24.2
1.8990212,7,clear,high,15.0
2.092142,12,clear,high,15.4
2.5588506,8,clear,high,20.3
2.092142,19,clear,high,22.37
1.0138842,20,clear,high,19.13
2.41401,12,clear,high,19.25
1.1426314,16,clear,high,13.7
1.7702740000000001,8,clear,high,12.6
3.3635205999999997,17,clear,high,23.16
16.737136,12,snow,high,31.0
3.21868,9,clear,high,22.65
2.3013562,20,clear,medium,16.32
3.8624159999999996,7,clear,high,23.8
1.2391918,8,clear,high,10.5
1.1104446,18,clear,high,16.0
2.4783836,14,clear,high,18.2
8.8674634,17,clear,medium,42.0
4.7636464,4,clear,medium,25.56
1.4001258,12,clear,high,14.0
3.4278942,16,clear,high,17.5
14.113911799999999,10,clear,medium,53.38
4.6831794,12,rain,high,27.72
2.41401,18,clear,high,18.95
2.3174495999999998,8,snow,high,21.43
1.9151146,12,snow,high,16.8
1.60934,21,rain,high,15.25
2.2208892,14,clear,high,16.1
3.0416526,11,rain,high,20.9
4.5705256,11,rain,high,23.0
1.6415268,18,clear,high,15.96
8.0467,12,clear,high,45.6
3.8785094,0,clear,high,21.89
4.82802,10,rain,high,27.3
1.3840324,8,clear,high,15.0
3.4278942,8,clear,medium,20.16
8.690436,18,clear,medium,36.6
1.7702740000000001,7,clear,high,14.1
15.4657574,16,rain,medium,71.93
2.1565156,17,rain,high,15.96
2.9289988,17,clear,high,20.0
2.2208892,11,clear,high,18.48
1.2230984,10,rain,high,23.29
4.1681906,16,clear,medium,24.0
1.1265379999999998,21,rain,medium,12.42
1.1426314,15,clear,high,11.9
37.095287,22,clear,low,124.38
3.379614,14,clear,medium,19.32
9.65604,22,clear,medium,43.25
2.896812,18,rain,high,19.2
5.1659814,2,clear,medium,24.72
29.289987999999997,21,clear,low,73.05
2.41401,15,clear,high,15.4
9.816974,10,rain,medium,26.03
0.9334172,14,snow,high,10.8
2.9289988,19,clear,high,22.32
8.7869964,15,clear,medium,33.1
1.3518455999999999,11,rain,high,15.12
2.3174495999999998,22,clear,high,24.72
5.1016078,19,rain,high,29.4
1.60934,21,clear,high,16.1
0.8690436,13,rain,high,9.1
1.448406,18,snow,high,15.76
1.1748182,21,clear,high,11.5
4.9245804,22,clear,medium,26.4
15.787625400000001,8,clear,low,66.04
10.4446166,16,clear,medium,37.1
1.0782578,19,rain,high,18.72
1.0138842,9,rain,high,13.0
3.0094658,15,clear,high,22.3
1.1265379999999998,8,clear,medium,11.76
1.2230984,16,rain,high,14.28
4.345218,18,clear,high,25.8
5.7292504,23,rain,high,28.44
2.1887024,20,rain,high,18.0
3.6853886,22,rain,medium,18.5
15.1921696,10,clear,medium,71.8
2.5749440000000003,7,clear,high,19.3
2.1243288000000002,18,snow,high,16.8
1.2552852,0,rain,high,13.8
2.6393176,7,snow,high,20.16
0.9495106,11,snow,high,15.89
10.138842,0,clear,high,40.5
2.41401,10,clear,high,21.84
4.1360038,20,clear,high,29.76
44.7235586,23,clear,low,98.88
3.379614,10,rain,high,21.0
1.5449663999999999,2,clear,high,17.16
2.9450922,10,rain,high,18.48
31.366036599999997,22,rain,low,94.13
4.5383388,15,clear,high,24.5
26.875978,8,rain,medium,89.8
2.2208892,11,clear,high,19.32
1.5127796,7,clear,high,22.6
3.379614,15,clear,high,21.7
3.7336688,12,rain,high,22.05
1.3196588,18,clear,high,14.28
10.492896799999999,21,snow,medium,38.8
31.4465036,16,clear,low,85.19
1.8829277999999998,1,snow,high,17.83
2.3979166,18,snow,high,17.71
2.1082354,14,rain,high,15.12
2.011675,9,clear,high,19.32
7.161563,17,snow,high,38.3
4.02335,15,clear,high,25.2
1.9312079999999998,17,clear,high,20.2
1.1909116,9,clear,high,14.1
1.3196588,22,clear,high,15.48
6.43736,10,snow,medium,31.45
1.1265379999999998,8,rain,high,14.0
1.60934,12,clear,high,15.75
4.103816999999999,21,rain,high,27.6
10.7182044,17,rain,high,49.36
1.60934,18,rain,high,15.34
4.0394434,19,rain,high,25.68
0.9656039999999999,9,clear,high,11.8
2.41401,18,clear,high,17.2
6.485640200000001,17,clear,medium,27.2
1.2874720000000002,15,clear,high,12.6
9.65604,13,clear,high,39.2
8.85137,7,clear,high,52.92
5.648783399999999,0,clear,high,30.6
2.4461968,16,clear,high,18.1
1.1587247999999999,15,clear,high,12.32
3.9750698000000004,0,clear,high,20.6
1.5449663999999999,20,rain,high,24.0
1.367939,14,snow,high,11.2
2.7841582,0,rain,high,16.7
1.0621644000000001,21,clear,high,15.48
18.9258384,1,rain,medium,59.35
3.8946028,22,clear,high,29.51
1.8829277999999998,18,clear,medium,16.44
3.0416526,0,clear,medium,18.84
2.9289988,16,clear,high,23.1
1.60934,23,clear,high,13.8
5.149888000000001,20,rain,high,24.97
6.115492,13,snow,high,32.76
2.5749440000000003,1,clear,high,35.7
6.276426,20,rain,medium,24.8
2.3335429999999997,21,clear,high,18.84
41.8106532,17,snow,medium,136.43
1.8346475999999998,17,clear,high,23.25
2.9772790000000002,20,clear,high,19.68
2.896812,13,clear,high,17.1
1.9151146,15,clear,high,20.16
1.2552852,21,clear,high,11.5
1.448406,18,clear,high,15.07
1.60934,15,clear,high,13.45
3.1864932,8,snow,medium,17.5
1.4001258,12,clear,high,14.0
2.655411,13,rain,medium,14.3
3.0416526,16,rain,medium,18.15
3.21868,19,clear,high,28.55
2.5910374000000003,16,clear,high,25.68
2.896812,20,clear,high,17.8
4.0394434,18,rain,high,33.28
8.690436,19,rain,medium,36.9
7.740925399999999,7,clear,medium,33.6
3.21868,13,rain,high,20.3
0.9495106,10,clear,medium,9.1
2.9289988,19,clear,high,25.68
3.9589764,23,clear,medium,21.38
1.2713786,14,snow,medium,12.6
1.1748182,9,clear,medium,11.3
13.1000276,12,clear,medium,93.48
3.379614,23,rain,medium,18.84
2.816345,13,clear,high,21.0
8.0467,12,clear,high,34.3
4.184284,16,rain,high,28.2
